# gapseq version: 1.2 34eb2fd3
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7400|	L-arginine biosynthesis IV (archaea)	true	100	2	0	0	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN CARBPSYN-RXN RXN-15005 RXN-15006 RXN-15007 
|PWY-7403|	tetramethylpyrazine degradation	false	0	2	0	0	
|PWY-7405|	aurachin RE biosynthesis	false	60	1	0	0	RXN-15021 AMINOBENZCOALIG-RXN 
|PWY-7407|	aurachin A, B, C and D biosynthesis	false	22	0	0	0	AMINOBENZCOALIG-RXN RXN-15021 
|PWY-7412|	mycinamicin biosynthesis	false	0	0	0	0	
|PWY-7413|	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	false	50	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7414|	dTDP-&alpha;-D-mycaminose biosynthesis	false	40	0	0	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7415|	tylosin biosynthesis	false	0	0	0	0	
|PWY-7419|	FR-900098 and FR-33289 antibiotics biosynthesis	false	0	3	0	0	
|PWY-741|	p-cymene degradation to p-cumate	false	66	0	1	0	RXN-662 RXN-663 
|PWY-7421|	narbomycin, pikromycin and novapikromycin biosynthesis	false	0	0	0	0	
|PWY-7422|	methymycin, neomethymycin and novamethymycin biosynthesis	false	0	0	0	0	
|PWY-7425|	2-chloroacrylate degradation I	false	0	0	1	0	
|PWY-7428|	2-chloroacrylate degradation II	false	0	0	1	0	
|PWY-7429|	arsenite oxidation II (respiratory)	false	0	0	0	0	
|PWY-7431|	aromatic biogenic amine degradation (bacteria)	false	50	3	0	0	RXN-5821 1.2.1.53-RXN RXN6666-4 RXN6666-5 
|PWY-7439|	dTDP-&beta;-L-evernitrose biosynthesis	false	0	1	0	0	
|PWY-743|	thiocyanate degradation II	false	0	0	0	0	
|PWY-7440|	dTDP-&beta;-L-4-epi-vancosamine biosynthesis	false	28	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7441|	polymyxin A biosynthesis	false	0	0	0	0	
|PWY-7446|	sulfoquinovose degradation I	false	0	0	0	0	
|PWY-7447|	2-aminoethylphosphonate degradation III	false	0	0	0	0	
|PWY-7456|	&beta;-(1,4)-mannan degradation	false	14	0	4	0	PHOSMANMUT-RXN 
|PWY-7457|	sulfite oxidation V (SoeABC)	false	0	0	0	0	
|PWY-7459|	kojibiose degradation	false	0	0	0	0	
|PWY-7462|	3,3'-disulfanediyldipropannoate degradation	false	75	0	0	0	RXN-15365 RXN-15363 RXN-15362 
|PWY-7465|	3,3'-thiodipropanoate degradation	false	50	1	0	0	RXN-15362 
|PWY-7467|	2-acetamido-4-amino-2,4,6-trideoxy-&alpha;-D-galactosyl-diphospho-ditrans,octacis-undecaprenol biosynthesis	false	0	0	0	0	
|PWY-7469|	gentisate degradation II	false	0	0	1	0	
|PWY-7470|	phosphatidylcholine biosynthesis VII	false	0	1	0	0	
|PWY-7471|	D-carnitine degradation I	false	0	3	0	0	
|PWY-7472|	D-carnitine degradation II	false	50	2	1	1	CARNITINE-3-DEHYDROGENASE-RXN CARNRACE-RXN 
|PWY-7480|	2,3-dihydroxybenzoate degradation	false	20	0	2	0	RXN-8527 
|PWY-7482|	cyclooctatin biosynthesis	false	0	0	0	0	
|PWY-7483|	elloramycin biosynthesis	false	7	0	0	0	RXN-11975 
|PWY-7485|	tetracenomycin C biosynthesis	false	20	0	0	0	RXN-11975 MALONYL-COA-DECARBOXYLASE-RXN 
|PWY-7496|	linuron degradation	false	0	0	1	0	
|PWY-7510|	rhizocticin A and B biosynthesis	false	25	3	0	0	
|PWY-7512|	3,5,6-trichloro-2-pyridinol degradation	false	0	0	1	0	
|PWY-7513|	flaviolin dimer and mompain biosynthesis	false	0	0	0	0	
|PWY-7514|	L-tyrosine degradation IV (to 4-methylphenol)	false	33	1	0	0	TYROSINE-AMINOTRANSFERASE-RXN 
|PWY-7515|	trans-3-hydroxy-L-proline degradation	false	50	0	2	1	PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN 
|PWY-7516|	L-lyxonate degradation	true	100	0	0	0	RXN-15590 4.2.1.43-RXN RXN-8775 
|PWY-7521|	3-(4-sulfophenyl)butanoate degradation	false	0	1	2	0	
|PWY-7529|	CMP-N-acetyl-7-O-acetylneuraminate biosynthesis	false	0	3	1	0	
|PWY-7530|	&beta;-D-galactosaminyl-(1&rarr;3)-N-acetyl-&alpha;-D-galactosamine biosynthesis	false	33	0	0	0	RXN-14572 
|PWY-7531|	mannojirimycin biosynthesis	false	0	0	2	0	
|PWY-7536|	2-amino-3-hydroxycyclopent-2-enone biosynthesis	false	66	0	2	1	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN RXN-15714 
|PWY-7539|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	false	40	1	0	0	GTP-CYCLOHYDRO-II-RXN 
|PWY-7541|	1,2-propanediol biosynthesis from lactate (engineered)	false	33	0	0	0	RXN-15743 RXN-15744 
|PWY-7544|	pyruvate to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN-11496 RXN0-5268 
|PWY-7545|	pyruvate to cytochrome bd oxidase electron transfer	true	100	0	0	0	RXN-11496 RXN0-5266 
|PWY-7547|	prodigiosin biosynthesis	false	16	0	0	0	RXN-15780 RXN-15784 
|PWY-7552|	heme b biosynthesis III (from siroheme)	false	0	1	0	0	
|PWY-7554|	heme d1 biosynthesis	false	0	1	0	0	
|PWY-7557|	(-)-dehydrodiconiferyl alcohol degradation	false	66	1	0	0	RXN-15819 RXN-15823 RXN-15822 
|PWY-7560|	methylerythritol phosphate pathway II	true	77	0	1	1	DXS-RXN DXPREDISOM-RXN RXN0-302 RXN0-882 RXN0-884 ISPH2-RXN 2.7.1.148-RXN 
|PWY-7562|	3,6-anhydro-&alpha;-L-galactopyranose degradation	false	66	0	0	0	RXN-15892 1.1.1.127-RXN DEOXYGLUCONOKIN-RXN KDPGALDOL-RXN 
|PWY-7564|	bacimethrin and bacimethrin pyrophosphate biosynthesis	false	25	0	1	0	RXN-15914 
|PWY-7566|	L-gulonate degradation	false	0	0	0	0	
|PWY-7568|	L-galactose degradation	true	100	0	1	1	RXN-15924 
|PWY-7569|	arginomycin biosynthesis	false	22	1	0	0	RXN-14065 
|PWY-7570|	blasticidin S biosynthesis	false	20	1	0	0	RXN-14065 
|PWY-7573|	GDP-mycosamine biosynthesis	false	0	1	0	0	
|PWY-7574|	propanoyl-CoA degradation II	true	80	0	1	1	RXN-6383 RXN-6384 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN RXN-2902 
|PWY-7576|	nitrogen fixation II (flavodoxin)	false	0	0	0	0	
|PWY-7578|	phycoviolobilin biosynthesis	false	0	0	1	0	
|PWY-7579|	phycourobilin biosynthesis	false	0	0	1	0	
|PWY-7580|	phycoerythrobilin biosynthesis II	false	0	1	0	0	
|PWY-7581|	N-acetylneuraminate and N-acetylmannosamine degradation II	false	50	0	1	1	RXN-16006 
|PWY-7582|	mercaptosuccinate degradation	false	0	0	1	0	
|PWY-7583|	arachidonate biosynthesis II (bacteria)	false	0	1	0	0	
|PWY-7585|	docosahexaenoate biosynthesis II (bacteria)	false	0	0	0	0	
|PWY-7586|	&beta;-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation	false	33	0	0	0	PHOSMANMUT-RXN 
|PWY-7587|	oleate biosynthesis III (cyanobacteria)	false	33	0	0	0	RXN-16024 
|PWY-7588|	ursodeoxycholate biosynthesis (bacteria)	false	0	0	1	0	
|PWY-7589|	palmitoleate biosynthesis III (cyanobacteria)	false	0	0	1	0	
|PWY-7591|	okenone biosynthesis	false	0	0	2	0	
|PWY-7593|	linoleate biosynthesis III (cyanobacteria)	false	0	0	0	0	
|PWY-7594|	&gamma;-linolenate biosynthesis III (cyanobacteria)	false	0	0	0	0	
|PWY-7595|	stearidonate biosynthesis (cyanobacteria)	false	0	0	0	0	
|PWY-7598|	&alpha;-linolenate biosynthesis II (cyanobacteria)	false	0	0	0	0	
|PWY-7610|	GDP-6-deoxy-D-altro-heptose biosynthesis	false	0	0	2	0	
|PWY-7613|	GDP-6-deoxy-D-manno-heptose biosynthesis	false	0	0	0	0	
|PWY-761|	rhizobactin 1021 biosynthesis	false	71	1	0	0	R101-RXN RXN-682 4.1.1.86-RXN RXN-19518 
|PWY-7620|	naphthalene degradation (anaerobic)	false	75	0	0	0	RXN-15000 RXN-15001 RXN-16239 
|PWY-7621|	autoinducer CAI-1 biosynthesis	false	50	0	0	0	RXN-16242 
|PWY-7623|	astaxanthin dirhamnoside biosynthesis	false	0	1	0	0	
|PWY-7624|	nystatin biosynthesis	false	0	0	0	0	
|PWY-7626|	bacilysin biosynthesis	false	20	1	0	0	CHORISMATEMUT-RXN 
|PWY-7627|	2,4,6-trinitrophenol and 2,4-dinitrophenol degradation	false	28	2	0	0	
|PWY-7628|	2,4-dinitroanisole degradation	false	0	0	0	0	
|PWY-7637|	2,2'-dihydroxyketocarotenoids biosynthesis	false	0	0	0	0	
|PWY-7638|	echinenone and zeaxanthin biosynthesis (Synechocystis)	false	0	0	0	0	
|PWY-7639|	bis(guanylyl molybdenum cofactor) biosynthesis	false	0	0	0	0	
|PWY-7641|	5-hexynoate biosynthesis	false	0	0	0	0	
|PWY-7644|	heparin degradation	false	20	1	0	0	
|PWY-7645|	hyaluronan degradation	false	0	0	0	0	
|PWY-7646|	dermatan sulfate degradation I (bacterial)	false	25	1	0	0	
|PWY-7647|	ulvan degradation	false	0	0	0	0	
|PWY-7651|	heparan sulfate degradation	false	0	0	0	0	
|PWY-7652|	echinocandin B degradation	false	0	3	0	0	
|PWY-7657|	dTDP-&beta;-L-digitoxose biosynthesis	false	33	0	0	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7663|	gondoate biosynthesis (anaerobic)	true	100	0	1	0	RXN-16629 RXN-16630 RXN-16631 RXN-16632 
|PWY-7664|	oleate biosynthesis IV (anaerobic)	true	100	0	1	1	RXN-16614 RXN-16615 RXN-16616 RXN-16619 RXN-16620 RXN-16621 RXN-16622 RXN-16623 RXN-16624 RXN-16625 RXN-16626 RXN-16627 RXN-16628 RXN-9533 
|PWY-7666|	galactolipid biosynthesis II	false	0	0	0	0	
|PWY-7671|	saframycin A biosynthesis	false	10	1	0	0	
|PWY-7674|	CMP-8-amino-3,8-dideoxy-D-manno-octulosonate biosynthesis	false	33	0	2	0	KDO-8PSYNTH-RXN DARAB5PISOM-RXN 
|PWY-7675|	Kdo transfer to lipid IVA II (Haemophilus)	false	50	0	1	0	KDOTRANS-RXN 
|PWY-7676|	Kdo8N transfer to lipid IVA	false	0	1	0	0	
|PWY-7677|	rosamicin biosynthesis	false	20	1	0	0	
|PWY-7681|	1-chloro-2-nitrobenzene degradation	false	0	0	0	0	
|PWY-7683|	nitrite reduction (hemoglobin)	false	0	1	0	0	
|PWY-7684|	&alpha;-diglucosyldiacylglycerol biosynthesis	false	0	0	0	0	
|PWY-7685|	L-malate degradation I	true	100	0	0	0	RXN-16819 
|PWY-7686|	L-malate degradation II	true	100	0	0	0	1.1.1.39-RXN 
|PWY-7688|	dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	false	33	0	0	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7690|	holomycin biosynthesis	false	9	0	0	0	RXN-16875 
|PWY-7691|	10,13-epoxy-11-methyl-octadecadienoate biosynthesis	true	100	0	0	0	RXN-16881 RXN-16880 
|PWY-7693|	guadinomine B biosynthesis	false	15	1	0	0	RXN-16908 
|PWY-7694|	zwittermicin A biosynthesis	false	15	0	0	0	RXN-16916 RXN-16908 
|PWY-7698|	2,5-xylenol and 3,5-xylenol degradation	false	38	2	0	0	RXN-16956 R-2-METHYLMALATE-DEHYDRATASE-RXN RXN-16955 
|PWY-7700|	4-methylphenol degradation to protocatechuate	false	25	0	0	0	HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN 
|PWY-7703|	2,4-xylenol degradation to protocatechuate	false	14	4	0	0	RXN-16970 
|PWY-7706|	dapdiamides biosynthesis	false	0	0	0	0	
|PWY-7708|	lyngbyatoxin biosynthesis	false	0	0	0	0	
|PWY-7710|	FeMo cofactor biosynthesis	false	0	2	0	0	
|PWY-7717|	3-hydroxy-4-methyl-anthranilate biosynthesis I	false	16	1	0	0	
|PWY-7718|	actinomycin D biosynthesis	false	0	0	0	0	
|PWY-7719|	CMP-diacetamido-8-epilegionaminic acid biosynthesis	false	0	0	0	0	
|PWY-7722|	sulfoquinovose degradation II	false	60	0	0	0	RXN-17096 RXN-17097 RXN-17101 
|PWY-7723|	bacterial bioluminescence	false	12	0	1	0	RXN-16395 
|PWY-7729|	5,6-dimethylbenzimidazole biosynthesis II (anaerobic)	false	25	0	0	0	RXN-17122 
|PWY-7733|	3-hydroxyquinaldate biosynthesis	false	0	0	0	0	
|PWY-7734|	quinoxaline-2-carboxylate biosynthesis	false	0	0	2	0	
|PWY-7735|	echinomycin and triostin A biosynthesis	false	0	0	0	0	
|PWY-7737|	thiocoraline biosynthesis	false	14	1	0	0	
|PWY-7738|	polyacyltrehalose biosynthesis	false	0	3	0	0	
|PWY-7740|	&beta;-D-mannosyl phosphomycoketide biosynthesis	false	0	3	0	0	
|PWY-7741|	phthiocerol biosynthesis	false	12	1	0	0	
|PWY-7742|	phenolphthiocerol biosynthesis	false	26	6	0	0	
|PWY-7743|	dimycocerosyl triglycosyl phenolphthiocerol biosynthesis	false	0	0	0	0	
|PWY-7744|	dimycocerosyl phthiocerol biosynthesis	false	0	0	0	0	
|PWY-7745|	p-HBAD biosynthesis	false	11	1	0	0	
|PWY-7746|	mycobacterial sulfolipid biosynthesis	false	11	1	0	0	
|PWY-7747|	diphenyl ethers degradation	false	0	0	0	0	
|PWY-7750|	carbon monoxide oxidation to CO2	false	0	0	0	0	
|PWY-7751|	shinorine biosynthesis	false	0	2	0	0	
|PWY-7754|	bile acid 7&alpha;-dehydroxylation	false	18	0	0	0	BAI3OXO-OXRED-RXN RXN-17400 RXN-21335 
|PWY-7755|	iso-bile acids biosynthesis I	false	0	0	0	0	
|PWY-7756|	iso-bile acids biosynthesis II	false	0	0	0	0	
|PWY-7757|	bisphenol A degradation	false	0	2	0	0	
|PWY-7758|	bacteriochlorophyll d biosynthesis	false	0	0	1	0	
|PWY-7759|	bacteriochlorophyll c biosynthesis	false	0	0	1	0	
|PWY-7760|	bacteriochlorophyll e biosynthesis	false	0	0	4	0	
|PWY-7761|	NAD salvage pathway II (PNC IV cycle)	false	40	0	0	0	NICONUCADENYLYLTRAN-RXN NAD-SYNTH-GLN-RXN 
|PWY-7762|	bacteriochlorophyll b biosynthesis	false	0	0	1	0	
|PWY-7764|	chlorophyll a biosynthesis III	false	0	0	1	0	
|PWY-7765|	3-hydroxy-4-methyl-anthranilate biosynthesis II	false	0	0	0	0	
|PWY-7766|	heme b biosynthesis IV (Gram-positive bacteria)	false	40	0	0	0	RXN-17518 UROGENDECARBOX-RXN 
|PWY-7767|	L-leucine degradation IV (reductive Stickland reaction)	false	40	0	0	0	BRANCHED-CHAINAMINOTRANSFERLEU-RXN RXN-17524 
|PWY-7769|	phosalacine biosynthesis	false	12	2	0	0	RXN-10830 
|PWY-7770|	indolmycin biosynthesis	false	12	1	0	0	
|PWY-7771|	butachlor degradation	false	0	5	0	0	
|PWY-7772|	&gamma;-resorcylate degradation II	false	25	0	1	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-7773|	&gamma;-resorcylate degradation I	false	25	0	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-7774|	propane degradation I	false	25	0	0	0	RXN-17571 
|PWY-7775|	propane degradation II	false	50	1	0	0	RXN-17571 
|PWY-7776|	ethene and chloroethene degradation	false	0	0	0	0	
|PWY-7777|	isoprene degradation	false	0	2	0	0	
|PWY-7778|	2-methylpropene degradation	false	37	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 RXN-17603 
|PWY-7779|	methyl tert-butyl ether degradation	false	30	0	0	0	RXN-17603 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-7780|	butane degradation	false	25	1	0	0	
|PWY-7781|	&omega;-sulfo-II-dihydromenaquinone-9 biosynthesis	false	0	0	0	0	
|PWY-7784|	reductive acetyl coenzyme A pathway II (autotrophic methanogens)	false	0	0	0	0	
|PWY-7786|	D-threitol degradation	false	0	0	0	0	
|PWY-7787|	L-threitol degradation	false	0	0	0	0	
|PWY-7788|	erythritol degradation II	false	0	0	0	0	
|PWY-7789|	erythritol degradation I	false	20	0	0	0	RXN-17768 
|PWY-7790|	UMP biosynthesis II	false	71	0	1	0	ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN GLUTAMIN-RXN 
|PWY-7791|	UMP biosynthesis III	false	83	0	1	0	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN 
|PWY-7793|	dimethyl sulfide biosynthesis from methionine	false	50	0	1	0	METHIONINE-GAMMA-LYASE-RXN 
|PWY-7794|	polyethylene terephthalate degradation	false	0	0	0	0	
|PWY-7795|	terephthalate degradation	false	0	0	0	0	
|PWY-7797|	nocardicin A biosynthesis	false	16	1	0	0	
|PWY-7798|	protein S-nitrosylation and denitrosylation	false	33	2	0	0	RXN-17884 
|PWY-7801|	N-end rule pathway I (prokaryotic)	true	100	0	0	0	RXN-17846 LEUCYLTRANSFERASE-RXN 
|PWY-7802|	N-end rule pathway II (prokaryotic)	true	100	0	0	0	RXN-17899 RXN-17898 
|PWY-7804|	glyphosate degradation I	true	100	0	0	0	RXN-17950 
|PWY-7805|	(aminomethyl)phosphonate degradation	false	25	0	0	0	ADENPRIBOSYLTRAN-RXN INORGPYROPHOSPHAT-RXN 
|PWY-7806|	glyphosate degradation II	true	100	0	0	0	RXN-17951 
|PWY-7807|	glyphosate degradation III	false	28	0	0	0	ADENPRIBOSYLTRAN-RXN INORGPYROPHOSPHAT-RXN 
|PWY-7808|	tetracycline resistance	false	0	0	0	0	
|PWY-7810|	chlorotetracycline biosynthesis	false	0	0	0	0	
|PWY-7811|	6-methylpretetramide biosynthesis	false	12	0	0	0	RXN-17985 
|PWY-7812|	tetracycline and oxytetracycline biosynthesis	false	0	0	0	0	
|PWY-7813|	thiosulfate disproportionation III (quinone)	false	0	0	0	0	
|PWY-7814|	dTDP-L-daunosamine biosynthesis	false	50	0	0	0	DTDPDEHYDRHAMEPIM-RXN DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7815|	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)	false	13	1	1	0	RXN-18029 
|PWY-7816|	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)	false	11	1	2	0	TRANS-RXN-314 
|PWY-7817|	type I lipoteichoic acid biosynthesis (S. aureus)	false	43	4	0	0	GLUC1PURIDYLTRANS-RXN PHOSPHAGLYPSYN-RXN RXN-18036 
|PWY-7818|	type IV lipoteichoic acid biosynthesis (S. pneumoniae)	false	15	2	0	0	TRANS-RXN-319 
|PWY-7819|	poly(3-O-&beta;-D-glucopyranosyl-N-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	false	9	1	2	0	
|PWY-7820|	teichuronic acid biosynthesis (B. subtilis 168)	false	44	1	0	0	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN UGD-RXN RXN-14571 
|PWY-7821|	tunicamycin biosynthesis	false	33	0	0	0	RXN-18069 RXN-14025 RXN-14139 
|PWY-7822|	chitin degradation III (Serratia)	false	16	0	1	0	RXN-12625 
|PWY-7823|	chlorzoxazone degradation	false	0	0	0	0	
|PWY-7825|	juglone degradation	false	0	3	0	0	
|PWY-7828|	cyclobis-(1&rarr;6)-&alpha;-nigerosyl degradation	false	0	0	0	0	
|PWY-7833|	biosynthesis of Lewis epitopes (H. pylori)	false	11	1	0	0	
|PWY-7842|	UDP-yelosamine biosynthesis	false	0	1	0	0	
|PWY-7843|	heme degradation IV	false	0	0	0	0	
|PWY-7844|	heme degradation III	false	0	0	0	0	
|PWY-7845|	heme degradation II	false	0	0	0	0	
|PWY-7846|	heme degradation V	false	0	0	0	0	
|PWY-7847|	heme degradation VI	false	0	0	0	0	
|PWY-7848|	heme degradation VII	false	0	0	0	0	
|PWY-7849|	urate conversion to allantoin III	false	33	0	1	1	RXN-18354 
|PWY-7850|	taurine biosynthesis II	false	0	2	0	0	
|PWY-7852|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	false	33	1	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-7854|	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	false	21	2	0	0	MALSYN-RXN 
|PWY-7855|	ectoine degradation	true	100	0	0	0	RXN-18396 RXN-18397 R101-RXN RXN-18427 
|PWY-7856|	heme a biosynthesis	false	33	0	2	0	HEMEOSYN-RXN 
|PWY-7858|	(5Z)-dodecenoate biosynthesis II	false	83	0	2	1	RXN0-2145 RXN0-2144 RXN0-2142 RXN0-2141 5.3.3.14-RXN 
|PWY-7860|	nitric oxide biosynthesis III (bacteria)	false	0	0	0	0	
|PWY-7862|	D-altritol and galactitol degradation	false	25	0	0	0	GALACTITOL-2-DEHYDROGENASE-RXN 
|PWY-7863|	roseoflavin biosynthesis	false	14	0	0	0	RIBOFLAVINKIN-RXN 
|PWY-7864|	8-methylmenaquinone biosynthesis	false	0	0	0	0	
|PWY-7865|	coenzyme B/coenzyme M regeneration II (ferredoxin-dependent)	false	0	1	0	0	
|PWY-7866|	coenzyme B/coenzyme M regeneration III (coenzyme F420-dependent)	false	0	1	0	0	
|PWY-7867|	coenzyme B/coenzyme M regeneration IV (H2-dependent)	false	0	1	0	0	
|PWY-7868|	coenzyme B/coenzyme M regeneration V (formate-dependent)	false	0	1	0	0	
|PWY-7869|	cis-alkene biosynthesis	false	0	0	0	0	
|PWY-7870|	L-cysteine biosynthesis VII (from S-sulfo-L-cysteine)	true	66	0	1	1	SULFOCYS-RXN SERINE-O-ACETTRAN-RXN 
|PWY-7871|	D-threonate degradation	false	66	0	0	0	RXN-18588 RXN-18599 
|PWY-7872|	D-erythronate degradation I	false	33	0	0	0	RXN-18589 
|PWY-7873|	D-erythronate degradation II	true	100	0	0	0	RXN-18589 RXN-18591 RXN-18593 RXN-18594 
|PWY-7874|	L-threonate degradation	true	100	0	0	0	RXN-18590 RXN-18592 RXN-18595 RXN-18588 
|PWY-7878|	A-factor &gamma;-butyrolactone biosynthesis	false	0	1	0	0	
|PWY-7880|	coelimycin P1 biosynthesis	false	0	9	0	0	
|PWY-7881|	virginiae butanolide type &gamma;-butyrolactones biosynthesis	false	0	2	0	0	
|PWY-7882|	IM-2 type &gamma;-butyrolactones biosynthesis	false	25	1	0	0	
|PWY-7883|	anhydromuropeptides recycling II	false	50	0	3	0	RXN0-4621 RXN0-5226 RXN0-5225 RXN0-2361 
|PWY-7884|	lipoprotein posttranslational modification	false	50	0	0	0	RXN-17363 RXN0-3201 
|PWY-7885|	phosphatidylinositol mannoside biosynthesis	false	20	2	0	0	
|PWY-7886|	cell-surface glycoconjugate-linked phosphocholine biosynthesis	false	0	0	1	0	
|PWY-7892|	tRNA-uridine 2-thiolation and selenation (bacteria)	false	72	0	0	0	RXN0-7081 RXN0-5144 RXN0-2023 RXN0-308 RXN-18710 RXN-20755 RXN-20756 RXN-20757 
|PWY-7893|	protein Pupylation and dePupylation	false	0	0	0	0	
|PWY-7895|	ethionamide activation	false	0	0	0	0	
|PWY-7896|	isoniazid activation	false	0	0	0	0	
|PWY-7898|	4,4'-disulfanediyldibutanoate degradation	false	0	2	0	0	
|PWY-7900|	glycogen biosynthesis III (from &alpha;-maltose 1-phosphate)	false	25	0	1	0	PHOSPHOGLUCMUT-RXN 5.4.99.16-RXN 
|PWY-7902|	glucosylglycerol biosynthesis	false	40	0	0	0	PHOSPHOGLUCMUT-RXN GLYC3PDEHYDROGBIOSYN-RXN 
|PWY-7904|	tRNA-uridine 2-thiolation (thermophilic bacteria)	false	20	0	0	0	RXN0-308 
|PWY-7905|	Escherichia coli serotype O9a O-antigen biosynthesis	false	0	0	0	0	
|PWY-7906|	rhizobitoxine biosynthesis	false	0	0	0	0	
|PWY-7907|	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis	false	20	2	0	0	
|PWY-7908|	formaldehyde oxidation V (bacillithiol-dependent)	false	50	1	0	0	RXN-18814 
|PWY-7909|	formaldehyde oxidation VII (THF pathway)	true	100	0	0	0	METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN FORMYLTHFDEFORMYL-RXN 
|PWY-7924|	rubber degradation I	false	0	0	0	0	
|PWY-7925|	rubber degradation II	false	0	0	0	0	
|PWY-7928|	nickel cofactor biosynthesis	false	0	0	0	0	
|PWY-7929|	polybrominated phenols biosynthesis	false	0	0	0	0	
|PWY-7930|	pyoluteorin biosynthesis	false	14	0	0	0	RXN-19066 
|PWY-7931|	brominated pyrroles biosynthesis	false	28	1	0	0	RXN-19071 
|PWY-7932|	polybrominated biphenyls and diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7934|	polybrominated dihydroxylated diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7935|	spongiadioxin C biosynthesis	false	14	1	0	0	
|PWY-7938|	isorenieratene biosynthesis I (actinobacteria)	false	0	0	0	0	
|PWY-7939|	chlorobactene biosynthesis	false	0	0	0	0	
|PWY-7940|	lauryl-hydroxychlorobactene glucoside biosynthesis	false	0	0	0	0	
|PWY-7941|	isorenieratene biosynthesis II (Chlorobiaceae)	false	0	0	0	0	
|PWY-7942|	5-oxo-L-proline metabolism	false	66	0	0	0	PYROGLUTAMYL-PEPTIDASE-I-RXN 5-OXOPROLINASE-ATP-HYDROLYSING-RXN 
|PWY-7945|	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-&beta;,&beta;-carotene monoglucoside biosynthesis	false	0	0	0	0	
|PWY-7946|	sarcinaxanthin diglucoside biosynthesis	false	0	0	0	0	
|PWY-7947|	flexixanthin biosynthesis	false	0	0	0	0	
|PWY-7948|	4-oxopentanoate degradation	false	44	0	1	0	RXN-12561 RXN-12560 RXN-19185 RXN-19192 
|PWY-7951|	ellagic acid degradation to urolithins	false	0	8	0	0	
|PWY-7953|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	false	75	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-7954|	tabtoxinine-&beta;-lactam biosynthesis	false	50	1	0	0	RXN-19255 
|PWY-7955|	paerucumarin biosynthesis	false	0	0	0	0	
|PWY-7956|	3-[(E)-2-isocyanoethenyl]-1H-indole biosynthesis	false	0	1	0	0	
|PWY-7957|	hapalindole H biosynthesis	false	0	0	1	0	
|PWY-7958|	12-epi-fischerindole biosynthesis	false	0	0	1	0	
|PWY-7959|	12-epi-hapalindole biosynthesis	false	0	0	1	0	
